股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
300033,2025-11-06,3295.2316531,3361.41258455,3380.921491,3286.4573124,6539889.0,2343287862.77,2.87,64.31,2.3738,1.9506
300033,2025-11-07,3327.7153825,3267.7885024,3327.80872655,3267.04175,5894464.0,2075383389.13,1.81,-93.62,2.1395,-2.7853
300033,2025-11-10,3257.707345,3329.30223135,3358.518919,3257.707345,5955442.0,2108662850.55,3.09,61.51,2.1616,1.8824
300033,2025-11-11,3338.63663635,3236.14486945,3339.19670065,3228.5840014,7149692.0,2495055494.54,3.32,-93.16,2.5951,-2.7981
300033,2025-11-12,3220.369725,3103.1295982,3236.0515254,3067.285483,8821988.0,2966033937.16,5.22,-133.02,3.2021,-4.1103
300033,2025-11-13,3096.12879445,3169.963938,3180.2317835,3082.9672834,6364318.0,2139784697.3,3.13,66.83,2.3101,2.1538
300033,2025-11-14,3142.24075515,3094.3552575,3150.3616875,3094.1685694,4718015.0,1579458871.36,1.77,-75.61,1.7125,-2.3852
300033,2025-11-17,3071.019245,3078.76680115,3111.7172508,3061.68484,3854157.0,1270742344.8,1.62,-15.59,1.3989,-0.5038
300033,2025-11-18,3077.83336065,3089.8747431,3132.626318,3063.3650329,4433440.0,1471502546.35,2.25,11.11,1.6092,0.3608
300033,2025-11-19,3099.02246,3096.31548255,3127.025675,3073.8195665,3653973.0,1212411842.11,1.72,6.44,1.3263,0.2084
300033,2025-11-20,3154.93554595,3023.6004676,3171.830819,3017.90648055,5250804.0,1730518671.5,4.97,-72.72,1.9059,-2.3484
300033,2025-11-21,2986.8229119,2938.00397375,3016.03959955,2930.4431057,6461502.0,2054186480.85,2.83,-85.6,2.3453,-2.8309
300033,2025-11-24,2945.5648418,2982.3423975,3013.5193102,2925.12249485,5432684.0,1731849243.04,3.01,44.34,1.9719,1.5091
300033,2025-11-25,2996.344005,2987.10294405,3029.0144225,2974.59484135,4600535.0,1478538429.32,1.82,4.76,1.6699,0.1596
300033,2025-11-26,2977.02178665,3004.5582814,3048.2432968,2969.74095075,4967701.0,1603770685.51,2.63,17.46,1.8031,0.5844
300033,2025-11-27,2990.1832977,2981.31561295,3045.53631935,2978.14191525,4395661.0,1416409689.75,2.24,-23.24,1.5955,-0.7736
300033,2025-11-28,2977.675195,2998.210886,3010.3456125,2964.4203399,3768280.0,1209113212.82,1.54,16.9,1.3678,0.5667
300033,2025-12-01,2989.2498572,3042.8293419,3046.3764158,2986.8229119,5096289.0,1653627249.45,1.99,44.62,1.8498,1.4882
300033,2025-12-02,3015.10615905,2960.59323385,3031.814744,2941.36435955,5412415.0,1721754354.16,2.97,-82.24,1.9645,-2.7026
300033,2025-12-03,2960.4998898,2944.16468105,2985.5160952,2934.83027605,3511600.0,1111211065.07,1.71,-16.43,1.2746,-0.5549
300033,2025-12-04,2943.3245846,2952.4723015,2971.8878639,2913.2678005,3423437.0,1080053751.47,1.99,8.31,1.2426,0.2822
300033,2025-12-05,2957.8862564,3069.24570805,3133.27972635,2938.470694,14452440.0,4721945324.38,6.6,116.77,5.2458,3.9551
300033,2025-12-08,3117.1312057,3081.00705835,3152.6019447,3072.60609385,12336263.0,4101983694.28,2.61,11.76,4.4777,0.3832
300033,2025-12-09,3052.63046715,3027.24088555,3086.3276692,3011.8391173,6496773.0,2117304145.27,2.42,-53.77,2.3581,-1.7451
300033,2025-12-10,3009.9722363,3033.40159285,3045.8163515,2974.6881854,4974698.0,1605579006.32,2.35,6.16,1.8057,0.2035
300033,2025-12-11,3024.25387595,2942.204456,3038.3488275,2940.337575,5282820.0,1689085712.81,3.23,-91.2,1.9175,-3.0064
300033,2025-12-12,2959.84648145,2958.4463207,2977.58185095,2912.33436,5975914.0,1886611277.3,2.22,16.24,2.1691,0.552
300033,2025-12-15,2929.60300925,2884.331145,2948.5518514,2876.4902448,5867450.0,1830052811.69,2.44,-74.12,2.1297,-2.5052
300033,2025-12-16,2884.331145,2866.2223993,2904.77349195,2856.32793,4757085.0,1467740379.5,1.68,-18.11,1.7267,-0.6278
300033,2025-12-17,2856.32793,2955.6459992,2982.3423975,2854.92776925,8094973.0,2535255400.35,4.45,89.42,2.9382,3.1199
300033,2025-12-18,2927.4560961,2912.33436,2949.57863595,2912.33436,4287941.0,1345983886.55,1.26,-43.31,1.5564,-1.4654
300033,2025-12-19,2916.16146605,2906.733717,2977.675195,2906.08030865,4983271.0,1566043143.81,2.46,-5.6,1.8088,-0.1923
300033,2025-12-22,2893.66555,2949.67198,2967.2206614,2893.66555,5352460.0,1690020944.4,2.53,42.94,1.9428,1.4772
300033,2025-12-23,2949.76532405,2929.136289,2969.0875424,2917.935003,4137715.0,1304073871.1,1.73,-20.54,1.5019,-0.6962
300033,2025-12-24,2918.8684435,2968.5274781,2980.2888284,2918.40172325,5314509.0,1684815410.48,2.11,39.39,1.929,1.3448
300033,2025-12-25,2963.6735875,3028.080982,3042.17593355,2958.0729445,6465884.0,2081026039.84,2.83,59.55,2.3469,2.0062
300033,2025-12-26,3024.34722,3044.04281455,3108.356865,3012.0258054,7944921.0,2610291580.57,3.18,15.96,2.8838,0.5271
300033,2025-12-29,3036.6686346,3033.681625,3075.6864475,3019.96004965,4977327.0,1623783865.74,1.83,-10.36,1.8066,-0.3404
300033,2025-12-30,3023.13374735,3040.49574065,3069.152364,3007.545291,4643409.0,1511590110.91,2.03,6.81,1.6854,0.2246
300033,2025-12-31,3033.4949369,3007.3586029,3076.52654395,3007.3586029,5415921.0,1761694325.47,2.27,-33.14,1.9658,-1.0899
300033,2026-01-05,3015.012815,3100.04924455,3111.43721865,3008.01201125,8867309.0,2926494043.3,3.44,92.69,3.2186,3.0821
300033,2026-01-06,3108.82358525,3472.39866,3484.81341865,3098.0890195,24367154.0,8715947584.24,12.47,372.35,8.8445,12.0111
300033,2026-01-07,3403.23071895,3391.1893365,3453.72985,3338.9166685,14514789.0,5270452727.4,3.31,-81.21,5.2684,-2.3387
300033,2026-01-08,3322.95483595,3242.0255446,3330.515704,3211.12866405,12998407.0,4535900374.92,3.52,-149.16,4.718,-4.3986
300033,2026-01-09,3231.9443872,3319.314418,3378.96126595,3216.4492749,12776667.0,4521058440.08,5.01,77.29,4.6375,2.384
300033,2026-01-12,3343.3971829,3671.87489485,3727.88132485,3323.14152405,27432427.0,10486973547.42,12.19,352.56,9.9571,10.6215
300033,2026-01-13,3733.762,3671.31483055,3865.7504867,3631.083545,25102243.0,10040971663.66,6.39,-0.56,9.1113,-0.0153
300033,2026-01-14,3603.17367405,3721.53392945,4060.466175,3603.17367405,28514350.0,11757190903.91,12.46,50.22,10.3498,1.3679
300033,2026-01-15,3641.9114548,3624.5494615,3716.7733829,3575.077115,14455291.0,5627849052.86,3.81,-96.98,5.2468,-2.606
300033,2026-01-16,3685.31643805,3509.73628,3733.66865595,3506.002518,12077791.0,4643641507.76,6.28,-114.81,4.3839,-3.1677
300033,2026-01-19,3500.401875,3406.96448095,3509.45624785,3371.4003979,12394094.0,4535348820.75,3.93,-102.77,4.4987,-2.9282
300033,2026-01-20,3401.55052605,3340.4101733,3450.5561523,3316.3274084,8638502.0,3107005536.11,3.94,-66.55,3.1355,-1.9535
300033,2026-01-21,3388.5757031,3374.3874075,3453.72985,3340.5968614,11145425.0,4055232168.04,3.39,33.98,4.0454,1.0172
300033,2026-01-22,3387.0821983,3343.49052695,3434.8743519,3324.915061,10089403.0,3645123616.04,3.26,-30.9,3.6423,-0.9156
300033,2026-01-23,3347.317633,3408.7380179,3484.81341865,3335.46293865,12582973.0,4605776872.85,4.47,65.25,4.0182,1.9515
300033,2026-01-26,3378.1211695,3313.99380715,3450.27612015,3305.1261224,11873086.0,4290399408.71,4.26,-94.74,3.7915,-2.7795
300033,2026-01-27,3309.0465725,3274.60261805,3338.5432923,3228.49065735,9441467.0,3311754061.44,3.32,-39.39,3.015,-1.1886
300033,2026-01-28,3294.8582769,3267.9751905,3335.83631485,3257.707345,7523886.0,2653167299.42,2.39,-6.63,2.4026,-0.2024
300033,2026-01-29,3248.37294,3338.9166685,3393.6162818,3188.4460599,14721392.0,5226808853.06,6.28,70.94,4.7011,2.1708
300033,2026-01-30,3324.915061,3255.74711995,3326.781942,3217.5694035,9869439.0,3451686380.05,3.27,-83.17,3.1517,-2.4909
300033,2026-02-02,3255.6537759,3227.837249,3349.09116995,3222.32995005,9210603.0,3241356128.97,3.89,-27.91,2.9413,-0.8572
300033,2026-02-03,3265.174869,3297.19187815,3312.87367855,3222.4232941,8667921.0,3041076681.13,2.8,69.35,2.768,2.1486
300033,2026-02-04,3275.34937045,3355.62525345,3388.389015,3262.7479237,12087777.0,4330568319.69,3.81,58.43,3.8601,1.7722
300033,2026-02-05,3317.54088105,3296.7251579,3346.29084845,3258.6407855,8653717.0,3064319646.3,2.61,-58.9,2.7634,-1.7553
300033,2026-02-06,3287.48409695,3187.04589915,3313.62043095,3184.80564195,8631152.0,2995955994.18,3.91,-109.68,2.7562,-3.3269
300033,2026-02-09,3240.7187279,3301.48570445,3313.62043095,3228.5840014,8796280.0,3096546534.81,2.67,114.44,2.809,3.5908
300033,2026-02-10,3301.48570445,3263.21464395,3327.7153825,3250.51985315,5363624.0,1885430998.14,2.34,-38.27,1.7128,-1.1592
300033,2026-02-11,3255.6537759,3218.502844,3255.6537759,3195.63355175,4822160.0,1663486226.02,1.84,-44.71,1.5399,-1.3702
300033,2026-02-12,3219.0629083,3193.39329455,3226.7171204,3185.6457384,4943968.0,1695225733.24,1.28,-25.11,1.5788,-0.7802
300033,2026-02-13,3201.700915,3149.70827915,3229.42409785,3149.428247,6201485.0,2115014104.72,2.51,-43.69,1.9804,-1.368
300033,2026-02-24,3158.10924365,3072.3260617,3179.8584073,3061.77818405,8154035.0,2697887751.04,3.75,-77.38,2.6039,-2.4568
300033,2026-02-25,3073.91291055,3135.51998355,3161.7496616,3073.91291055,7436724.0,2487244532.27,2.86,63.19,2.3748,2.0569
300033,2026-02-26,3121.33168795,3080.44699405,3134.39985495,3071.11258905,6051054.0,1999292027.27,2.02,-55.07,1.9323,-1.7564
300033,2026-02-27,3071.2059331,3102.3828458,3116.3844533,3049.45676945,5757589.0,1908452841.47,2.17,21.94,1.8386,0.7121
300033,2026-03-02,3038.81554775,3023.4137795,3080.26030595,2999.79773485,7852706.0,2548826345.64,2.59,-78.97,2.5076,-2.5454
300033,2026-03-03,3029.0144225,2935.76371655,3089.688055,2932.870051,9704058.0,3114415279.26,5.19,-87.65,3.0988,-2.899
300033,2026-03-04,2893.94558215,2905.70693245,2961.9933946,2882.2775759,6549798.0,2042704649.01,2.72,-30.06,2.0916,-1.0238
300033,2026-03-05,2948.9252276,2912.24101595,2959.006385,2893.75889405,5570418.0,1744510192.63,2.25,6.53,1.7788,0.2249
300033,2026-03-06,2891.89201305,2997.74416575,3026.12075695,2887.22481055,8016855.0,2549471574.87,4.77,85.5,2.5601,2.936
300033,2026-03-09,2930.72313785,2956.85947185,2975.808314,2865.662335,8592595.0,2685100702.55,3.67,-40.88,2.7439,-1.3638
300033,2026-03-10,3016.22628765,2996.43734905,3059.53792685,2971.1411115,7886900.0,2536958651.69,2.99,39.58,2.5186,1.3385
300033,2026-03-11,2997.2774455,3030.3212392,3047.6832325,2972.4479282,8073410.0,2606503819.49,2.51,33.88,2.5781,1.1308
300033,2026-03-12,3009.5988601,3034.2416893,3051.2303064,2998.30423005,7190869.0,2333578079.47,1.75,3.92,2.2963,0.1294
300033,2026-03-13,3017.9998246,2970.0209829,3018.46654485,2960.40654575,6959534.0,2223767116.3,1.91,-64.22,2.2224,-2.1165
300033,2026-03-16,2968.1541019,2966.473909,2975.2482497,2915.8814339,5734581.0,1809545135.85,2.0,-3.55,1.8313,-0.1194
300033,2026-03-17,2977.76853905,3052.1637469,3149.0548708,2973.0079925,14943051.0,4935085085.99,5.93,85.69,4.7718,2.8886
300033,2026-03-18,3024.44056405,2995.2238764,3032.7481845,2940.337575,8285200.0,2649335371.46,3.03,-56.94,2.6458,-1.8656
300033,2026-03-19,2951.538861,3008.75876365,3043.3894062,2943.23124055,8579987.0,2754397380.43,3.34,13.53,2.7399,0.4519
300033,2026-03-20,3015.012815,2950.6054205,3032.46815235,2935.01696415,9083716.0,2885120744.49,3.24,-58.15,2.9008,-1.9328
300033,2026-03-23,2888.4382832,2866.50243145,2965.44712445,2856.79465025,9867569.0,3070324470.63,3.68,-84.1,3.1511,-2.8504
300033,2026-03-24,2902.999955,2856.23458595,2907.6671575,2800.3215,8393962.0,2562012616.05,3.74,-10.27,2.6805,-0.3582
300033,2026-03-25,2856.23458595,2908.69394205,2943.97799295,2842.1396344,8227272.0,2556162442.9,3.57,52.46,2.6273,1.8367
300033,2026-03-26,2893.19882975,2770.8247802,2893.19882975,2755.3296679,9841486.0,2964599560.77,4.74,-137.87,3.1427,-4.7399
300033,2026-03-27,2737.2209222,2808.9091526,2845.59336425,2730.59349465,6291115.0,1882721676.08,4.15,38.08,2.009,1.3745
300033,2026-03-30,2760.3702466,2814.3231075,2825.80442565,2758.3166775,4816465.0,1445739550.21,2.4,5.41,1.5381,0.1927
300033,2026-03-31,2818.89696595,2786.3198925,2912.33436,2773.9984779,6950195.0,2121116832.63,4.92,-28.0,2.2194,-0.995
300033,2026-04-01,2851.56738345,2853.5276085,2879.6639425,2823.56416845,5921294.0,1807574348.64,2.01,67.21,1.8909,2.4121
300033,2026-04-02,2828.324715,2782.5861305,2828.324715,2772.318285,5511829.0,1650208046.75,1.96,-70.94,1.7601,-2.4861
300033,2026-04-03,2805.7354549,2733.113784,2811.1494098,2732.27368755,4442347.0,1310983798.43,2.83,-49.47,1.4186,-1.7779
300033,2026-04-07,2736.75420195,2738.714427,2773.8117898,2722.4725623,4187415.0,1231969499.12,1.88,5.6,1.3372,0.2049
300033,2026-04-08,2820.6705029,2981.31561295,2982.24905345,2814.78982775,15186011.0,4736626602.83,6.11,242.6,4.8494,8.8582
300033,2026-04-09,2912.33436,2875.7434924,2912.61439215,2874.99674,7987336.0,2473686797.87,1.26,-105.57,2.5506,-3.5411
300033,2026-04-10,2927.03674908,3039.0579948,3139.385445,2927.03674908,22727273.0,5240804633.28,7.38,163.31,5.184,5.679
300033,2026-04-13,2990.68820424,3123.57224424,3199.183263,2990.68820424,17961438.0,4215165525.36,6.86,84.51,4.0969,2.7809
300033,2026-04-14,3169.284354,3183.76871436,3186.82504728,3123.83801232,15736934.0,3732410423.62,2.02,60.2,3.5895,1.9272
300033,2026-04-15,3215.793768,3109.35365196,3221.1091296,3084.37145244,13332187.0,3138422993.93,4.29,-74.42,3.041,-2.3373
300033,2026-04-16,3136.063344,3186.16062708,3202.505364,3117.85823052,13938596.0,3325876585.11,2.72,76.81,3.1793,2.4702
300033,2026-04-17,3154.6671096,3200.91075552,3222.43797,3109.88518812,12434564.0,2959616594.95,3.53,14.75,2.8363,0.4629
300033,2026-04-20,3193.2034812,3275.45870196,3348.0133878,3175.928556,16907765.0,4172877612.98,5.38,74.55,3.8566,2.329
300033,2026-04-21,3268.947384,3265.89105108,3319.4433192,3243.43364832,10430373.0,2567352375.51,2.32,-9.57,2.3791,-0.2921
300033,2026-04-22,3239.7128952,3278.78080296,3308.67971196,3212.87031912,12483266.0,3068940010.39,2.93,12.89,2.8474,0.3947
300033,2026-04-23,3310.27432044,3136.19622804,3319.31043516,3109.22076792,21625628.0,5182767900.81,6.41,-142.58,4.9327,-4.3487
300033,2026-04-24,3113.60594124,3036.66608208,3134.0700834,3016.73347608,14209715.0,3253159206.95,3.74,-99.53,3.2412,-3.1736
300033,2026-04-27,3056.33292,3044.3733564,3141.3787056,3033.47686512,11610555.0,2693381078.31,3.55,7.71,2.6483,0.2538
300033,2026-04-28,3020.05557708,3072.2790048,3131.81105472,2994.67472544,13487740.0,3118724955.52,4.5,27.91,3.0765,0.9166
300033,2026-04-29,3028.29438756,3102.1779138,3112.1442168,3008.36178156,12505762.0,2878044338.63,3.38,29.9,2.8525,0.9732
300033,2026-04-30,3101.38060956,3122.77494,3268.947384,3095.79947988,20840037.0,4975763243.45,5.58,20.6,4.7535,0.664
300033,2026-05-06,3142.57466196,3270.9406446,3322.101,3142.57466196,26794740.0,6571035128.92,5.75,148.17,6.1118,4.7447
300033,2026-05-07,3312.40046508,3285.42500496,3348.677808,3219.38163708,18508700.0,4551984041.7,3.95,14.48,4.2218,0.4428
300033,2026-05-08,3242.370576,3249.81208224,3292.8665112,3211.94013084,12167016.0,2977271625.75,2.46,-35.61,2.7753,-1.084
300033,2026-05-11,3245.0282568,3389.34032424,3428.408232,3244.3638366,27960898.0,7057527046.83,5.66,139.53,6.3778,4.2934
300033,2026-05-12,3361.966212,3347.61473568,3395.187222,3301.90262592,17473336.0,4399898425.71,2.75,-41.73,3.9856,-1.2311
300033,2026-05-13,3315.456798,3335.12363592,3340.7047656,3231.7398528,16383785.0,4045057310.99,3.26,-12.49,3.7371,-0.3731
300033,2026-05-14,3334.7249838,3149.351748,3357.58103868,3149.351748,19200719.0,4660497592.71,6.24,-185.77,4.3796,-5.5702
300033,2026-05-15,3162.640152,3075.6011058,3210.74417448,3057.6617604,16775530.0,3935203749.55,4.86,-73.75,3.8264,-2.3418
300033,2026-05-18,3003.179304,3029.756112,3068.02671552,2952.94913688,15579787.0,3531887730.95,3.74,-45.84,3.5537,-1.4906
300033,2026-05-19,3042.91163196,3030.81918432,3056.06715192,2942.7170658,13589272.0,3052319782.4,3.74,1.06,3.0997,0.0351
300033,2026-05-20,3007.56447732,3015.1388676,3049.688718,2976.602496,9545035.0,2162347185.98,2.41,-15.68,2.1772,-0.5174
300033,2026-05-21,3050.88467436,3138.7210248,3400.36969956,3043.31028408,40618423.0,9928762956.16,11.84,123.58,9.2649,4.0987
300033,2026-05-22,3136.063344,3014.74021548,3182.43987396,2981.38632144,24823972.0,5663855528.11,6.41,-123.98,5.6623,-3.95
300033,2026-05-25,3056.20003596,3118.52265072,3145.3652268,3033.87551724,18815751.0,4374451620.51,3.7,103.78,4.2918,3.4425
300033,2026-05-26,3082.909728,3214.59781164,3268.947384,3078.65743872,23125365.0,5563809461.1,6.1,96.08,5.2748,3.0808
300033,2026-05-27,3185.894859,3175.79567196,3280.2425274,3163.3045722,20360815.0,4935967246.77,3.64,-38.8,4.6442,-1.2071
300033,2026-05-28,3162.50726796,3142.97331408,3188.95119192,3037.0647342,19040921.0,4436516816.74,4.78,-32.82,4.3432,-1.0335
300033,2026-05-29,3149.351748,3026.56689504,3211.67436276,3015.40463568,20848757.0,4868059141.23,6.24,-116.41,4.7555,-3.7037
300033,2026-06-01,3011.1523464,3041.31702348,3118.52265072,2957.9987304,18228000.0,4180749476.47,5.3,14.75,4.1577,0.4874
300033,2026-06-02,3029.49034392,3006.23563692,3038.52645864,2934.7440234,17429433.0,3900827366.08,3.41,-35.08,3.9756,-1.1535
300033,2026-06-03,2976.86826408,2972.48309076,3096.198132,2919.86101092,22356301.0,5051289791.66,5.87,-33.75,5.0994,-1.1228
300033,2026-06-04,2949.49415184,2939.3949648,2995.07337756,2918.93082264,13463074.0,2986731499.05,2.56,-33.09,3.0709,-1.1131
300033,2026-06-05,2936.737284,2809.1686056,2949.89280396,2803.853244,18365435.0,3964436156.81,4.97,-130.23,4.1891,-4.4304
300033,2026-06-08,2743.3910058,2722.7939796,2822.19124152,2691.5662302,14271497.0,2955775544.78,4.65,-86.37,3.2553,-3.0747
300033,2026-06-09,2733.4247028,2771.9610744,2786.44543476,2698.34331624,12519449.0,2592698769.02,3.24,49.17,2.8556,1.8058
300033,2026-06-10,2737.411224,2636.4193536,2745.11849832,2599.2118224,16141364.0,3241400963.43,5.26,-135.54,3.6818,-4.8897
300033,2026-06-11,2616.22097952,2565.19350816,2651.7010182,2528.7832812,14501960.0,2809946901.26,4.66,-71.23,3.3078,-2.7016
300033,2026-06-12,2604.527184,2756.81229384,2807.97264924,2569.9773336,27203329.0,5553820426.85,9.28,191.62,6.205,7.47
300033,2026-06-15,2724.12282,2826.84218292,2957.46719424,2724.12282,26488348.0,5683864747.51,8.46,70.03,6.0419,2.5402
300033,2026-06-16,2790.56484,2905.11088248,2931.4219224,2788.70446344,19914602.0,4323990084.24,5.05,78.27,4.5425,2.7688
300033,2026-06-17,2896.73918796,2888.2346094,2923.84753212,2874.2817852,11091614.0,2413413426.99,1.71,-16.88,2.53,-0.5809
300033,2026-06-18,2888.8990296,2852.88745476,2910.160476,2824.84892232,13292193.0,2864367724.99,2.95,-35.35,3.0319,-1.2238
300033,2026-06-22,2843.718456,3278.2492668,3279.5781072,2830.430052,42486949.0,9838502479.94,15.74,425.36,9.6911,14.9099
300033,2026-06-23,3254.46302364,3314.1279576,3433.19205744,3221.37489768,42251258.0,10655891207.15,6.46,35.88,9.6374,1.0944
300033,2026-06-24,3272.13660096,3191.8746408,3304.29453864,3149.351748,25662993.0,6175291318.8,4.68,-122.25,5.8536,-3.6889
300033,2026-06-25,3217.1226084,3441.696636,3533.12085552,3179.9150772,37802004.0,9602015994.85,11.07,249.82,8.6225,7.8268
300033,2026-06-26,3415.119828,3215.793768,3447.94218588,3205.96034904,26928225.0,6692770876.86,7.03,-225.9,6.1422,-6.5637
300033,2026-06-29,3222.43797,3182.30698992,3321.96811596,3147.75713952,22639148.0,5469785261.51,5.42,-33.49,5.1639,-1.0413
300033,2026-06-30,3171.01184652,3202.505364,3255.52609596,3108.1576956,20283173.0,4845696716.97,4.63,20.2,4.6265,0.6347
300033,2026-07-01,3169.15146996,3428.408232,3576.44105256,3169.15146996,40347416.0,10343178295.09,12.72,225.9,9.2031,7.0539
300033,2026-07-02,3428.408232,3290.8732506,3514.1184378,3280.50829548,26132196.0,6599508918.97,6.81,-137.53,5.9607,-4.0116
300033,2026-07-03,3322.36676808,3271.33929672,3352.53144516,3223.50104232,22119672.0,5466955681.52,3.92,-19.53,5.0454,-0.5936
300033,2026-07-06,3328.745202,3255.79186404,3368.610414,3206.22611712,20262546.0,4999217145.85,4.96,-15.55,4.6218,-0.4753
300033,2026-07-07,3215.793768,3138.7210248,3229.082172,3122.90782404,15761751.0,3752737588.26,3.26,-117.07,3.5952,-3.5958
300033,2026-07-08,3156.12883404,3000.12297108,3221.64066576,2999.32566684,19628940.0,4586060059.53,7.08,-138.6,4.4773,-4.4157
300033,2026-07-09,3006.23563692,3060.3194412,3076.265526,2976.602496,17767065.0,4051227646.63,3.32,60.2,4.0526,2.0065
300033,2026-07-10,3022.97902596,3014.07579528,3129.55202604,2983.64535012,16172273.0,3716049226.2,4.77,-46.24,3.6888,-1.5111
300033,2026-07-13,2977.66556832,2875.47774156,2992.28281272,2851.6914984,16867806.0,3678923718.75,4.66,-138.6,3.8475,-4.5984
300033,2026-07-14,2870.295264,2892.75266676,2908.56586752,2804.91631632,13134434.0,2828423732.46,3.6,17.27,2.9959,0.6008
300033,2026-07-15,2896.872072,2980.5890172,3069.621324,2876.939466,19610033.0,4392805996.33,6.66,87.84,4.473,3.0364
300059,2024-01-02,1136.74913352,1117.3175244,1137.5587839,1116.50787402,106437644.0,1477596644.91,1.85,-19.43,0.7925,-1.7094
300059,2024-01-03,1118.12717478,1110.03067098,1122.17542668,1097.88591528,121363468.0,1662576103.34,2.17,-7.29,0.9036,-0.6522
300059,2024-01-04,1109.2210206,1089.78941148,1110.03067098,1084.9315092,137469188.0,1855462567.51,2.26,-20.24,1.0235,-1.8235
300059,2024-01-05,1088.17011072,1075.21570464,1101.93416718,1070.35780236,143309889.0,1922418189.65,2.9,-14.57,1.067,-1.3373
